course_id,soup,avg_rating,title,url,amount,avg_rating_scale,amount_scale,Link,image_480x270
861624,ES6 Javascript The Complete Developers Guide es6 javascript development from scratch get practice with live examples and learn exactly where to apply es6 features learn how to apply each feature of es6 in practical situations understand the major features of es6 have total mastery of generators know the difference between es6 and es2015 teach other developers about destructuring never need to write a for loop again stephen grider,4.53937,ES6 Javascript The Complete Developers Guide,/course/javascript-es6-tutorial/,79.99,0.266153298,-0.333333333,https://www.udemy.com/course/javascript-es6-tutorial/,https://img-c.udemycdn.com/course/480x270/861624_864d_2.jpg?Expires=1622350617&Signature=JzPdpqVdjAKIcI7QYf58vZlKe0QkPjCE2sW0uB9M4PMu8JX6MJoBDCxdhs0zREtt2YtGd1ahK7bRx~cU5Wyxdx0MrNqQfFjVqUipdJU~OYp~dJFAywTN2h223c7YhXA~os252flu2bxpOlQ0vs-2MIO1-m6f1X-hdGM92I7NfisNGYB5CgnMGGGoyrNW2in7g9ihuhuCRTaDFpm9PmX-vDunLmYGB4KhxKCoqeT11ucUUow9SAnJMU9LmG~fHJ~Qoll4crGYWEfrBrfPnt0UrqGhnNOv8P253nGjWG-PZ9mvn70d3f~hN~L102l5sIlWpWP6wSK1IUBJ7x96wIXS-Q__&Key-Pair-Id=APKAITJV77WS5ZT7262A
753140,Data Science Natural Language Processing NLP in Python applications decrypting ciphers spam detection sentiment analysis article spinners and latent semantic analysis write your own cipher decryption algorithm using genetic algorithms and language modeling with markov models write your own spam detection code in python write your own sentiment analysis code in python perform latent semantic analysis or latent semantic indexing in python have an idea of how to write your own article spinner in python lazy programmer inc,4.6975904,Data Science Natural Language Processing NLP in Python,/course/data-science-natural-language-processing-in-python/,94.99,0.845368841,0,https://www.udemy.com/course/data-science-natural-language-processing-in-python/,https://img-c.udemycdn.com/course/480x270/753140_f3f3_2.jpg?Expires=1622344273&Signature=eJXbx96ifWrrgtQR3M13ZMWi3UHVkoImdTrk~NGhhQQVlMDiFt733GkxhrSjNE9shXtruftcVSKErfQLTxLPhB5QX7yQ-0xRaGaQIt8NJKah4ZPGkrWIp7jWnX2ZeVsR3IjVouP95tbKqNmgsz1Rc-d~pPHFK7K21SicIpMGprpQ3u1Lzp8Vr~hCrsNEWeo18mEtAlA81S7nAhixuCecEonoz7MQoVN-7yJgp-HeGVh3SQq1iVTpX2zah2KfyweLmPrBn5khgAmhMpcJXM4B8veDBiqmm2m~rVa1ytMu8mj7UfgkN~OLIBe8-mQUBL3gSHp9fdMcWSNsXWOlCKEJhg__&Key-Pair-Id=APKAITJV77WS5ZT7262A
770336,Understanding Jira for users managers and admins everything you need to know to get started with atlassians powerful agile project management and issue tracker tool understand jiras core features and how it works use jira more productively benefit from jira as a team leader or manager set jira up for your team or company as an administrator dan lefebvre,4.494175,Understanding Jira for users managers and admins,/course/introduction-to-jira/,99.99,0.100702785,0.111111111,https://www.udemy.com/course/introduction-to-jira/,https://img-c.udemycdn.com/course/480x270/770336_d591_4.jpg?Expires=1622342315&Signature=Lqmt0zC0pVgiVC3emQfwFXbdeRApVrGBb-V9kzPYvqBt6DG3jPxD4hECZnOGcg2OwN-kNdNsZZoFIn47WXTs27bKpd3jflqVMUGa4X4sagBlo8lw0zKKOLA9phuKc83tKMKaoDct~yZjH2yOcB1CWSKbImAzdtELYQ54L4iAv1xgVauynlMlJMu-rilpI82O2O9GSB568C9B9PN6uDdYyixH8ITzZILwzilalTB8u0o5Ybx-z1LRc0wSuAqy09zxT4Z0ATfTXCeyQO4VCcCstjmH61mTUwAmJ~jtJGKutD92XvF7QTTQu8o7Pc9G2qDnVwM8XWZRSyq6~OXTa7U2wQ__&Key-Pair-Id=APKAITJV77WS5ZT7262A
535622,Python for Data Structures Algorithms and Interviews get a kick start on your career and ace your coding interviews create a great resume have a linkedin and github profile for recruiters understand all major data structures and algorithms ace coding interviews after preparing with the courses mock interviews jose portilla,4.481081,Python for Data Structures Algorithms and Interviews,/course/python-for-data-structures-algorithms-and-interviews/,94.99,0.052768079,0,https://www.udemy.com/course/python-for-data-structures-algorithms-and-interviews/,https://img-c.udemycdn.com/course/480x270/535622_3bc0.jpg?Expires=1622340218&Signature=kjo6qPBTLy4Qb0HYOFRXL9pNWdSTV80i6nKM4uoP2u1B8iYwUeEL41x3pE3OYlpKVwvbJQ-tfhyS1Vssc4bdpro6wprquCFZixCB1CoKl0IDnoODK5yZ15K0K7ousCG5fNLuCHfuUUxnbHM-~3xtew8Lzq2yBRwltsqWPHSsFHjnAQo~5qbLwENE17nKc3GHOuZYDbcpeHngAkdNTp94Boc0crxDq8xkY0yP3R8o27u-1kg1QSCrArfp0DWYVxII1b7MIuk9hkH7hCRxCVSjBhGjBgisKaccjmExG9SW20Dr-J2N~eOB6vVOrwyx3B2B1PT-27ezKGcnT2ixWcB0Ew__&Key-Pair-Id=APKAITJV77WS5ZT7262A
551498,Entity Framework in Depth The Complete Guide connect your applications to a sql server database understand the differences between databasefirst and codefirst workflows build a domain model using databasefirst workflow build a domain model using codefirst workflow with an existing or a new database use codefirst migrations to upgrade or downgrade your database override codefirst conventions using data annotations and fluent api query data using linq using query syntax and extension methods use eager loading lazy loading and explicit loading effectively add update and remove objects use additional tools to profile and troubleshoot your applications understand what the repository pattern is what and if you need it and how to implement it apply best practices with entity framework mosh hamedani,4.4794774,Entity Framework in Depth The Complete Guide,/course/entity-framework-tutorial/,94.99,0.046897597,0,https://www.udemy.com/course/entity-framework-tutorial/,https://img-c.udemycdn.com/course/480x270/551498_7081.jpg?Expires=1622351825&Signature=UHFkE-6CXCX06E9dXuhDcaAQZC~nc0e4HkpxVeT8ZQvMflc4f-gcCx434hL6tYdI4BLESeWgZvvLbdkybbrUxTUzrUvT4-8KJto6JF0~6rk-hyGvf9H86c5iXNGL-PEBOgV5q8Z7yhtyetB7fJFLkbefaIcBBpIlbCHwiZXjWxzvdoVai3iazD-V6Rd~PHoZ-te7X65LQn44hHGBiXDsFeBH0Roq7XvjZhg7Q3sWof89Nn1vruVNlJdOgdpu6Hd91Au2pcbgdaP4E9tRxNsj5rJDpt7sy2PrWR6NFbY1n3HEC~D7FLTdFGZyjvN5tT7LObg22loUwH37WZ2mKcy6wQ__&Key-Pair-Id=APKAITJV77WS5ZT7262A
1205346,Learn DevOps CICD with Jenkins using Pipelines and Docker use jenkins the devops way automate your jenkins jobs by using jenkins pipelines docker and the jenkins job dsl use jenkins to perform continuous integration within your software development lifecycle install jenkins using docker configure jenkins the devops way using docker jobs dsl and jenkins pipelines use plugins to integrate jenkins with popular development software configure the authentication and authorization options to tighten security on your jenkins ui edward viaene,4.61427,Learn DevOps CICD with Jenkins using Pipelines and Docker,/course/learn-devops-ci-cd-with-jenkins-using-pipelines-and-docker/,24.99,0.540348308,-1.555555556,https://www.udemy.com/course/learn-devops-ci-cd-with-jenkins-using-pipelines-and-docker/,https://img-c.udemycdn.com/course/480x270/1205346_feb8_3.jpg?Expires=1622327180&Signature=i0L4UlaBNAxUXEoqAG7SiKd8cLb2YINKX0vw6D72tPY-0J82X6y1GmK~9kHqLJOqPlEc~70p~gkmp9MMZluXleoxf1TN5~qUJMsATWYj5F~rU9Xh~gPhVgLPV7pQiq42wtMVOPsJ2MMGiN3nf1wvQ2XU1n-DjaBnjHLhqrrMXrqoH3XVQwLgpSC5Vo8xekqsWoBh-Q-BhWQXYZe5lRmstp0SVlRULZ98vjZzFMSTAdrXTh5fi5Le3SbYjjLpiGIrvjzf6crSBL42pqe0j0eIBbTDe8QhJhQD11JbPvfyQ55OYNSVioN4OgkaWGAIMbfI0XpICZP4VYxAq~LB33-y2Q__&Key-Pair-Id=APKAITJV77WS5ZT7262A
977360,Learn DevOps Infrastructure Automation With Terraform learn how to automate your infrastructure with terraform covers terraform with aws packer docker ecs eks jenkins understand use and apply terraform including advanced terraform features use terraform to provision aws resources prepare for the hashicorp terraform certification with lectures aligned with the exam objectives use terraform with packer to create custom images use terraform with aws ecs fargate and codepipelines be able to apply devops techniques using terraform edward viaene,4.3944955,Learn DevOps Infrastructure Automation With Terraform,/course/learn-devops-infrastructure-automation-with-terraform/,39.99,-0.264205379,-1.222222222,https://www.udemy.com/course/learn-devops-infrastructure-automation-with-terraform/,https://img-c.udemycdn.com/course/480x270/977360_8585_4.jpg?Expires=1622336066&Signature=ZLGbW5WB~F3DZOQ0ozmXSUKgGglZkyTtBksgalwySRkwhg3t6kcqII3nf7LgFYLE7gBT5QvgcwSI7Wks-PZVVXCBN4PxIEWP53drzfYo7hjaVVxvw4dorXy-W7ArmXXmIQNOW1MZtPtAXOSaACt-7gU4RfkFAQSzTZFqG15R6EACJS9ARIDmStEX1xzpGmKgzGS1pBa9tQpR675Bwd6ZK4xF21Q1iF1jQpQT~oXM7tTcwmd9irya-ZdlY6KZJQ4b7kj2Fjvj0RYQ5nXFk61aAwFR~hwIGtQF15JN9foxsM2uYIFiTEmoZqssustPqqmW1dSoGA9jB~fs3zulWbmpww__&Key-Pair-Id=APKAITJV77WS5ZT7262A
971154,Introduction to Machine Learning for Data Science a primer on machine learning for data science revealed for everyday people by the backyard data scientist genuinely understand what computer science algorithms programming data big data artificial intelligence machine learning and data science is to understand how these different domains fit together how they are different and how to avoid the marketing fluff the impacts machine learning and data science is having on society to really understand computer technology has changed the world with an appreciation of scale to know what problems machine learning can solve and how the machine learning process works how to avoid problems with machine learning to successfully implement it without losing your mind david valentine,4.4524236,Introduction to Machine Learning for Data Science,/course/machine-learning-for-data-science/,94.99,-0.052141348,0,https://www.udemy.com/course/machine-learning-for-data-science/,https://img-c.udemycdn.com/course/480x270/971154_6799_2.jpg?Expires=1622367447&Signature=fgwAhpXNbQpT0h1BwAqZlnlshbJSX9L-yrz4bqdi~CHwyQQHUYyMmwENCF84elXBijYMn-wOyS31kI2gNlz5R~7Vo-gjRoRt4E00VJ7lNhD-Us0uyhcVGF8SCVfASCWtjRjjohPrLWPeTOAmo43FUbh4tozXWlLOVtRf~FuJ0qBBl6C5IDlK0ct48BPl7vRbSQGJxBxQeUqNKmqNxJZHtPeSP7ZokEfkuUq5dEGnR0mxcOLsalUtvgbdK~MMJiz5chccQ4boMyp3ejm~2uEIGSp6f-P36IksIl9UjZj7eKX21lL8kfMMeNvtck90jNsnllmObnF0EHA~5UIt~vKpCg__&Key-Pair-Id=APKAITJV77WS5ZT7262A
919872,Android Java Masterclass  Become an App Developer improve your career options by learning android app development master android studio and build your first app today youre taught step by step how to build android apps for googles nougat platform that will work on older android versions with each comprehensive step the why youre doing it is explained youll have expert level knowledge of the java programming language and know exactly how each process of android nougat development works the course is continually updated so youll learn the very latest as android nougat evolves new content is always being added and youre covered with full lifetime access to the course support is mind blowing questions you have are answered that day the expertise to be an android nougat app developer as taught by the best the skills youll learn are in high demand youve learned to program like an expert go get that job tim buchalka jeanpaul roberts tim buchalkas learn programming academy,4.420755,Android Java Masterclass  Become an App Developer,/course/master-android-7-nougat-java-app-development-step-by-step/,94.99,-0.168074219,0,https://www.udemy.com/course/master-android-7-nougat-java-app-development-step-by-step/,https://img-c.udemycdn.com/course/480x270/919872_ed54_6.jpg?Expires=1622362540&Signature=kxhRbqBcm3FadQx-s12rfQY8ZlcYtsS1GTUUR9GuLStmEyTGa76OkEEtnDjrWmXzrwSdGsCiW1iHdzZdF483mu74bi9aNSWEbbJDlaeQmsQ~WflD169PLo6fv1Nx1opyPGYuZcsR-EqQmx1Q7J6uco1Mm2~MQFJGxOudF7o9jzpzFmBguO28AKF-Hn03OwSlpZOGhdLnI-XAmIdEgA-P6wp9MalXR2rk2SjkA2v9Gz5d0jq7upP~aUjToTUhM2pauTwVT3aRUiSNmc1qLLk8kzQapkdSZrWFHLzAG2h4PozxqCbKyNGf15x4tQ91AGxDhpZiEpcG9GwZAd6UwFPxLw__&Key-Pair-Id=APKAITJV77WS5ZT7262A
1495788,Learn to Code in Python 3 Programming beginner to advanced python3 programming made easy with exercises challenges and lots of real life examples learn to code today the basic fundamentals of programming and writing computer code using python to solve real life problems with computer programs work with json and send http requests to web servers and apis to get data from external services statistics and data visualization an introduction to machine learning in python use python to manipulate files such as excel sheets and txt files ivan lourenço gomes learn it university andrii piatakha,4.4714947,Learn to Code in Python 3 Programming beginner to advanced,/course/learn-python-programming-a-step-by-step-course-to-beginners/,89.99,0.017674413,-0.111111111,https://www.udemy.com/course/learn-python-programming-a-step-by-step-course-to-beginners/,https://img-c.udemycdn.com/course/480x270/1495788_1aaa_2.jpg?Expires=1622362122&Signature=QHBem5DnXZBcxgqZ1B-FNYbt7ao7y36ZrbkuGoRzcoPWvfRLaUel-pXQcWDVoKtnJ-3UlS3Hi5tfu7yZqjTi-vZKuKwUNAFdLH5eEUHmse3giUOt6S8rJy0ZqRFFWCT9BOi37BnSceJe7pn1jKnlE4mAH9cLhfuwlakRmrB5fd5SdDDFU3Rmm7BYR-FnmiMkwZaJfS5rgaIXNyjbDS1VY3dA3ugci4G02L~gvSNZd0dEsFkyCJO-u5G7sG3TKukicX6UAzDInAKpHXsZL8AU8mLGBA1l1662OYCsMg9isWvX5rgirmok9QbrcYpXppeqnJyRsQ47eyoGgnvIcgZMxA__&Key-Pair-Id=APKAITJV77WS5ZT7262A
1419186,Data Structures and Algorithms  Deep Dive Using Java learn about arrays linked lists trees hashtables stacks queues heaps sort algorithms and search algorithms learn the strengths and weaknesses of a variety of data structures so you can choose the best data structure for your data and applications code an implementation of each data structure so you understand how they work under the covers learn many of the algorithms commonly used to sort data so your applications will perform efficiently when sorting large datasets learn whats available in the jdk for storing and sorting data so you wont waste time reinventing the wheel tim buchalka goran lochert tim buchalkas learn programming academy,4.4915047,Data Structures and Algorithms  Deep Dive Using Java,/course/data-structures-and-algorithms-deep-dive-using-java/,94.99,0.090927312,0,https://www.udemy.com/course/data-structures-and-algorithms-deep-dive-using-java/,https://img-b.udemycdn.com/course/480x270/1419186_5b21_2.jpg?secure=qg8YjCTYivyV4Q0xFF1X7Q%3D%3D%2C1622331463
951684,Xamarin Forms Build Native Crossplatform Apps with C learn to build native mobile apps for android ios and windows using your existing c skills build native mobile apps for android ios and windows using c understand the fundamentals of xamarin forms and its architecture build userinterfaces with xaml and code work with images present data in beautiful interactive lists implement multipage apps with navigation tabs masterdetail pages build forms and setting pages store and retrieve data from a variety of sources file system sqlite database and restful services implement modelviewviewmodel mvvm architectural pattern mosh hamedani,4.4355826,Xamarin Forms Build Native Crossplatform Apps with C,/course/xamarin-forms-course/,94.99,-0.113793126,0,https://www.udemy.com/course/xamarin-forms-course/,https://img-c.udemycdn.com/course/480x270/951684_9c1a_2.jpg?Expires=1622327751&Signature=ORBm6QdZAtInIJriNeLFE7aaT~iVswSiSexuj~N-Y5uDIaOq6z5yrOF3DbdrrL9Rsw5edfYgO-f9lkv0iVZk~qYbN7nImEPn1UCD6mmHbTp6y6WSUtRjL~MbkQeUSJPWSI7o-3XQ0ClKlvJBfYkmfCIKZ-gDYkzRm3qladRDQ7RwngXCfAvz8YQijXEizbRjyhtmBkmd-iTZIqbnzlO~tTHuttcS8GRYwfVlAMjuX20IgYgQEIU1fZH9gMfkbXZ8kdJDbavX~YVVIOEkc2Nk9ylokG2qfDES5mkGFHY9rBKpzX-EjY8XISOLXaQOpKvrrjjSof4cTuSAiYVUG4h8ew__&Key-Pair-Id=APKAITJV77WS5ZT7262A
1329100,Progressive Web Apps PWA  The Complete Guide build a progressive web app pwa that feels like an ios android app using device camera push notifications and more build web apps that look and feel like native mobile apps for ios and android use service workers to build web apps that work without internet connection offlinefirst leverage device features like the camera and geolocation in your web apps use web push notifications to increase user engagement with your web apps academind by maximilian schwarzmüller maximilian schwarzmüller,4.69967,Progressive Web Apps PWA  The Complete Guide,/course/progressive-web-app-pwa-the-complete-guide/,94.99,0.852981871,0,https://www.udemy.com/course/progressive-web-app-pwa-the-complete-guide/,https://img-c.udemycdn.com/course/480x270/1329100_571a.jpg?Expires=1622337282&Signature=aF7kBg1gyQ6mGrC9d1s3kZImtHh6S4G1~l9wAk~D4q5mhRnmBeg8qfzfq6pCNwfiTbcyGxc39z~lyBu3oShAsrTHV3eQ5za8yLhRnf3bPKtCv666uIcofkU1JBy0nD9AvjwO5AvjoxD8iGMwJ9igmW7sC1TKuvyff7sL2z2AliwQz7ri-zSlpoo884hEQBiqrJW36rrDKaSevZBpENoavcBkBJG6xLbuQyHbNMp~xjvT9u3OukXt9P~7SPGp-3i2SecByPFVPy80vR3YTUQzWKxutFh2X45pfYlsCJjlqE~L92MbMcdXvnPfiPPww5fGE99L4mu1EZiaaYH7zuXqAQ__&Key-Pair-Id=APKAITJV77WS5ZT7262A
1360780,Practice Java by Building Projects ultimate java interview prep course focused on applying objectoriented design in realworld applications build complete endtoend java applications from scratch implement core objectoriented programming techniques optimize applications with best practices and sharpen your programming skills master design principles and apply proper architecture to solve problems apply inheritance interfaces access modifiers encapsulation polymorphism use data structures and arrays to handle data sets and collection of objects develop your own utility class to read data and export results to a file analyze data from a file and apply conditional operations to make decisions design a realworld project with abstract classes and abstract methods use constructors overloading and overriding to enhance applications tim short,4.156522,Practice Java by Building Projects,/course/practice-java-by-building-projects/,19.99,-1.13538223,-1.666666667,https://www.udemy.com/course/practice-java-by-building-projects/,https://img-c.udemycdn.com/course/480x270/1360780_1421_6.jpg?Expires=1622336477&Signature=Dkj0q4M9d4s9UWopBU0hstRrSpKPuzPCsVlIGZQgiaM9Ks2qHDAe~n6JGezKzGzCSl0ppG6DiOs15TilsPx7Uuf9tgsOdZsuwqUlvKSOehanADEWRRkyRPBlqhHWP928Qtpo6st1J0933G8pkQ3cSXlgpHtyWnhBZb0UnBzc7PzuJjXhxmghHeBCYnkQ4cAo2Pg9l3~xNfiEKZQLp-zdHKFNabJAC~XozSG3o8~MEdR~XVPjVd75pLW9d3PVi3LSOLf0vHFQBuMS50jvIGWviO2k96la0Qzh~-aR543lQiBGi9p~a9sl~RDZrjZ-f3OUTjuWa7vdeuznwotYGbKgaQ__&Key-Pair-Id=APKAITJV77WS5ZT7262A
131816,The Agile Samurai Bootcamp everything you need to setup execute and successfully deliver your own agile project a thorough understanding of how agile works how its different from traditional waterfall and the mindset necessary to transformation your organization and team a deep thorough understanding of how agile user stories estimation and planning work how to form effective agile teams and what to look for in quality players complete description of roles typically seen on agile projects including the agile customer business analyst programmer tester ux designer and project manager in depth discussion on topics not typically covered in other agile course like agile teams how to create visual works spaces communication plans and the mechanics behind the agile iteration the rhythm and ritual necessary for delivering something of value every week covers important concepts not covered in scrum training like production readiness and software engineering a primer on essential software engineering practices like automated unit testing refactoring testdriven design and continuous integration techniques and methods to ensure your project works within its means while delivering phenomenal value to your customer the way of the spartan warrior jonathan rasmusson,4.3953977,The Agile Samurai Bootcamp,/course/the-agile-samurai-bootcamp/,99.99,-0.260902592,0.111111111,https://www.udemy.com/course/the-agile-samurai-bootcamp/,https://img-c.udemycdn.com/course/480x270/131816_9683_10.jpg?Expires=1622347199&Signature=dYI76cI0Qp2jIKrz5noBUBt~W9jCOpmQKbKWRva~kd1zYgDwBMdBufTHqxozZZm2iKdYr2wOsqZfdDryEz3b55-zYJiJSeqxzouNKqYh51cF-5Go1-ClWmFZNf8LOGNjorhGvZZYuKnAlhOoUel0o~-Uj1J3Vvytg0FTMUw2Tp8Lg-cf7BKHPjXMiAf~Rv91plnqo83SF~fWV1rjA71Dw0WLRBS70YVjZHCGCrX6sBXX8Fr~mJt2SVfZBDzA0k9kxKgS8feCcY~922dxSbmvCGdQkc-QwVIneUHSgGIaO7G1oZhCeGNWrwD0B6o~-9gsIese3XlsXedmYFeQjBxW3A__&Key-Pair-Id=APKAITJV77WS5ZT7262A
577248,Python for Beginners with Examples a python course for the busy ones to learn python programming learn and practice python by building two complete apps learn python from scratch learn all python basics such as variables functions conditionals loops text processing file processing and more learn the basics by using realworld examples create a commandlinebased program create a desktop app that converts between different units create a standalone version of the desktop app that runs on windows mac and linux computers learn the wxpython gui library to develop desktop graphical user interfaces create a web application that runs on the browser deploy a web application to a live server so everyone who has a browser can use it learn the flask web framework to do web development with python ardit sulce pythonhow,4.325,Python for Beginners with Examples,/course/ardit-sulce-python-for-beginners/,59.99,-0.518615517,-0.777777778,https://www.udemy.com/course/ardit-sulce-python-for-beginners/,https://img-c.udemycdn.com/course/480x270/577248_3b6f_12.jpg?Expires=1622344460&Signature=gxL~JiGBrzt2KCYzBV963yzPnSj6PNE41kN0-7FT-86LyTfRYA75XddvFxHMCg-bfvDqjegRsnly5p7SV8hfRBzHstwY~iky0MbOI7LQhHa8C5r-H-x50QPRNeVuu~Cjw4K0xsmwyjFpbz~jQ0yDCSPC0fSirmWyzB4B0B8vMbVCUAeEQLuowo2X-BXPbic5jAaklO6Qxag-H5kK1vOS~gSo4NiNWuN~V-OGps2Z20b2gjhYmoFKTHiO83fEffs9w9trc8IZ-xfZOfGyAMo-wdxUxgDFcL79Xo2o8gWqHe2c9cfjhl1fyYQfiNK-l~-RHn4VFXmodkCBopLgceePJw__&Key-Pair-Id=APKAITJV77WS5ZT7262A
1716630,Microservices Software Architecture Patterns and Techniques learn how to design and implement microservice systems using the right architecture design patterns and techniques learn about microservices architecture learn how to implement software architecture patterns for a distributed system to allow scalability whilst maintaining consistency learn techniques to help you in the design development deployment and monitoring of your microservice based system identify technical challenges and common pitfalls binary brain,4.1608315,Microservices Software Architecture Patterns and Techniques,/course/microservices-software-architecture-patterns-and-techniques/,59.99,-1.11960595,-0.777777778,https://www.udemy.com/course/microservices-software-architecture-patterns-and-techniques/,https://img-c.udemycdn.com/course/480x270/1716630_5b31_3.jpg?Expires=1622330881&Signature=a6gQS7RIczXyJpkFrcBsB70EfR5AoP9VX-XOO-CHxNflSuNUSRdXRkM2GYCbY1AFKzy4dbubk0hjuVxHkrlFuP3f67HOjUJFPa4IVfhuTjnJVDf6zNXUlCYtFYY~1HYzL65RabQ2UEs6MOPddFvtVd6hMIQilReahNXZQl2aBtDTrhs2DjCBU0~pWSDFulTm-N3wy-9tYEFwk2BMCIR13nl9hwaBcKK7Fqi8y5fL0XtERVLe~d3Oqag6rv5GEAAOYBwTnRFs3f1r8VjekipxmZZ5QVfwXhRoKbJ4OkXVrqaVuBRpPxzVqI~PUvQLWvi8GmG3WWrSfoOnRZgX9U52RQ__&Key-Pair-Id=APKAITJV77WS5ZT7262A
1218586,The Advanced Web Developer Bootcamp learn react redux d3 es2015 testing css flexbox animations svg ajax and more make real web applications using cuttingedge technologies build responsive applications using modern css technologies like flexbox build json apis using node express and mongodb learn the most popular front end library react and master the fundamentals around state props and the component lifecycle use babel and webpack to transpile and bundle code understand what the virtual dom is and how react performs reconciliation leverage component lifecycle methods with react to include making ajax calls properly secure node express mongo and react applications on the frontend and backend using bcrypt and json web tokens add routing to a single page application with the most popular routing library for react react router manage state with a centralized store using redux connect redux with a react application to build scalable production applications with clientside state management select and manipulate elements in the dom using d3 build dynamic visualizations using d3 and svg use d3 to build scatterplots histograms pie charts and force graphs build compelling map visualizations with geojson and topojson master how to handle asynchronous code using callbacks promises generators and async functions understand how javascript handles asynchronous code using the event loop with the stack heap and queue use advanced array methods to build a solid understanding of functional programming create dynamic single page applications using ajax structure applications with design patterns using closure and modules explain how object oriented programming works with a thorough understanding of the keyword this and the new keyword refactor code using call apply and bind to remove duplication use jquery to build single page applications and understand the limitations of just using jquery create block scope with the let keyword and use the const keyword to prevent variables from being redeclared clean up code using arrow functions and master method binding without using the bind keyword use default parameters for of loops and the rest and spread operator to write more concise and more maintainable code refactor an es5 application to use es2015 master the new class syntax and create instance methods class methods implement inheritance in es2015 using extends and super leverage newer data structures like maps and sets to better solve problems learn cutting edge features to the javascript language with es2016 as well as experimental javascript additions solve problems similar to what you would get in a developer interview or phone screen colt steele elie schoppik tim garcia matt lane,4.477941,The Advanced Web Developer Bootcamp,/course/the-advanced-web-developer-bootcamp/,94.99,0.041273121,0,https://www.udemy.com/course/the-advanced-web-developer-bootcamp/,https://img-c.udemycdn.com/course/480x270/1218586_9f86.jpg?Expires=1622362702&Signature=j5kMXX2F~vsg9XjPLfYP~9FRlpb-fS46IjzTNfrRfljQYiNzypYJRFPV2tsZYifhCvGnoDJTCePxyRodKsCAzEAoogGaEtGK5Jgt4r4S2imzjT~w8AG2OR4a0FV7y5FrLm~19WzNyC1pTr3k-YFKTrxUzMc67Ex1Cyuex5b2fFSco1kXtDcnPuKk89V7AU6eM8ImM04ESZwqZTMMN5PjyEyg2-TEFjjqsE5H6r9bmhPwThAZAPXeG6-BQbgWCsIObskOAdWBdkbzr2K2CLTdq-6IsTJ8nS8k309kP~26GxBEvJhPBbu0lmYZuKo2ZkfonbQU7~X4wx6SPOZdN~chdA__&Key-Pair-Id=APKAITJV77WS5ZT7262A
1110626,RPG Core Combat Creator Learn Intermediate Unity C Coding build combat for role playing game rpg in unity tutorials cover code architecture video game design create core combat mechanics for melee ranged and special attacks more advanced c techniques such as interfaces delegates and coroutines create pathfinding systems and patrol paths for enemies and npcs make a detailed level with terrain enemies triggers lighting particles and props balance the player and enemy stats eg health damage movement attack speed and more advanced game design project management and code architecture strategies ben tristem rick davidson sam pattuzzi gamedevtv team,4.7493887,RPG Core Combat Creator Learn Intermediate Unity C Coding,/course/unityrpg/,94.99,1.034992811,0,https://www.udemy.com/course/unityrpg/,https://img-c.udemycdn.com/course/480x270/1110626_255b_2.jpg?Expires=1622341815&Signature=bgHLUV4KLeyxUZkHTmQwbQd6zy8wkVYoqTUzpB8VDyEC9Q5ocqqnP0epxo7N64icgs6o7PMPsiDSwFk0qPcO-YBJK9nqMImsavMsOhYFNlZJJiRbpDZGnSgBgid2z35wEVMGqxZp~j88JCudVvKxI0suTzqGMVU1-rBeu8EseHrvXTf~5~edsywRkR0KIfIB~dbn0kMpGJN~7TbnovVrFxplYhChU52vTQgfNM9HlVUZq2KOCR5ni0TFLTzdcXQ~lsXwJ9FBGGl~AZ46NSef15H91as05Rtl5wYiIapeQKbgM-Vi6baUW93RTZopr90tKjreQpU7~TYGx5exBGGlNw__&Key-Pair-Id=APKAITJV77WS5ZT7262A
